relationship_id,expert_A_id,expert_B_id,relationship_type,relationship_description,relationship_value
21929,110159,004695,论文合作,合作次数,1.0
21930,110159,040085,论文合作,合作次数,1.0
21931,110159,020156,论文合作,合作次数,1.0
21932,110167,005482,论文合作,合作次数,10.0
21933,111021,812542,论文合作,合作次数,4.0
21934,111021,121014,论文合作,合作次数,5.0
21935,111021,121085,论文合作,合作次数,1.0
21936,111021,812356,论文合作,合作次数,3.0
21937,724546,122029,论文合作,合作次数,1.0
21938,724546,113083,论文合作,合作次数,1.0
21939,724547,062007,论文合作,合作次数,1.0
21940,724547,821518,论文合作,合作次数,1.0
21941,724547,723438,论文合作,合作次数,1.0
21942,724547,122010,论文合作,合作次数,1.0
21943,724548,102036,论文合作,合作次数,3.0
21944,724548,142011,论文合作,合作次数,3.0
21945,724554,871095,论文合作,合作次数,1.0
21946,724554,812639,论文合作,合作次数,1.0
21947,724554,770020,论文合作,合作次数,1.0
21948,724554,770391,论文合作,合作次数,1.0
21949,724554,770427,论文合作,合作次数,1.0
21950,724568,724221,论文合作,合作次数,1.0
21951,724568,821183,论文合作,合作次数,1.0
21952,724568,172001,论文合作,合作次数,1.0
21953,724568,212077,论文合作,合作次数,1.0
21954,112032,160262,论文合作,合作次数,2.0
21955,112032,820979,论文合作,合作次数,2.0
21956,112032,820984,论文合作,合作次数,2.0
21957,120008,003995,论文合作,合作次数,2.0
21958,724853,723858,论文合作,合作次数,1.0
21959,724853,102046,论文合作,合作次数,1.0
21960,724853,112008,论文合作,合作次数,1.0
21961,724853,132003,论文合作,合作次数,1.0
21962,724853,042026,论文合作,合作次数,1.0
21963,724853,182012,论文合作,合作次数,1.0
21964,724853,821454,论文合作,合作次数,1.0
21965,120293,006208,论文合作,合作次数,1.0
21966,120293,120255,论文合作,合作次数,1.0
21967,120293,110122,论文合作,合作次数,19.0
21968,120293,006703,论文合作,合作次数,1.0
21969,120293,006373,论文合作,合作次数,21.0
21970,120293,070131,论文合作,合作次数,2.0
21971,120293,160025,论文合作,合作次数,1.0
21972,120293,060056,论文合作,合作次数,1.0
21973,120293,006634,论文合作,合作次数,1.0
21974,120293,190521,论文合作,合作次数,11.0
21975,152008,132012,论文合作,合作次数,2.0
21976,152008,821916,论文合作,合作次数,1.0
21977,152008,132011,论文合作,合作次数,1.0
21978,152008,822189,论文合作,合作次数,2.0
21979,152008,182071,论文合作,合作次数,1.0
21980,152014,820825,论文合作,合作次数,2.0
21981,152014,821871,论文合作,合作次数,1.0
21982,152014,041003,论文合作,合作次数,2.0
21983,152014,820393,论文合作,合作次数,3.0
21984,152014,182035,论文合作,合作次数,2.0
21985,153543,043508,论文合作,合作次数,1.0
21986,153543,103606,论文合作,合作次数,1.0
21987,153543,083570,论文合作,合作次数,1.0
21988,153543,103603,论文合作,合作次数,1.0
21989,153543,163531,论文合作,合作次数,1.0
21990,153543,123766,论文合作,合作次数,1.0
21991,153543,133805,论文合作,合作次数,2.0
21992,153543,860592,论文合作,合作次数,1.0
21993,724858,122023,论文合作,合作次数,1.0
21994,724858,132008,论文合作,合作次数,2.0
21995,724858,162036,论文合作,合作次数,2.0
21996,724858,172004,论文合作,合作次数,2.0
21997,724858,724891,论文合作,合作次数,1.0
21998,724858,152068,论文合作,合作次数,1.0
21999,724858,172009,论文合作,合作次数,2.0
22000,820433,102074,论文合作,合作次数,1.0
22001,820433,822037,论文合作,合作次数,2.0
22002,820433,821874,论文合作,合作次数,1.0
22003,820433,820839,论文合作,合作次数,1.0
22004,820433,724445,论文合作,合作次数,2.0
22005,820433,162029,论文合作,合作次数,2.0
22006,820433,182062,论文合作,合作次数,1.0
22007,820433,112025,论文合作,合作次数,1.0
22008,122040,140126,论文合作,合作次数,1.0
22009,122040,820418,论文合作,合作次数,1.0
22010,122040,822038,论文合作,合作次数,1.0
22011,122040,821463,论文合作,合作次数,1.0
22012,122040,092005,论文合作,合作次数,1.0
22013,122040,092016,论文合作,合作次数,1.0
22014,122047,871068,论文合作,合作次数,3.0
22015,122047,871069,论文合作,合作次数,1.0
22016,122047,142512,论文合作,合作次数,1.0
22017,122047,871111,论文合作,合作次数,1.0
22018,122047,770038,论文合作,合作次数,2.0
22019,122047,871106,论文合作,合作次数,1.0
22020,122047,142507,论文合作,合作次数,1.0
22021,122047,162514,论文合作,合作次数,1.0
22022,123771,860496,论文合作,合作次数,1.0
22023,123771,163525,论文合作,合作次数,2.0
22024,123771,153524,论文合作,合作次数,2.0
22025,123771,860467,论文合作,合作次数,2.0
22026,123771,233513,论文合作,合作次数,1.0
22027,124046,144184,论文合作,合作次数,1.0
22028,124046,812572,论文合作,合作次数,1.0
22029,124046,074001,论文合作,合作次数,3.0
22030,124046,114011,论文合作,合作次数,2.0
22031,124046,084002,论文合作,合作次数,1.0
22032,124046,144173,论文合作,合作次数,1.0
22033,124046,124030,论文合作,合作次数,1.0
22034,124046,094015,论文合作,合作次数,1.0
22035,124046,051045,论文合作,合作次数,1.0
22036,124046,134160,论文合作,合作次数,1.0
22037,124046,154235,论文合作,合作次数,1.0
22038,124046,144217,论文合作,合作次数,1.0
22039,130008,081027,论文合作,合作次数,1.0
22040,130008,014044,论文合作,合作次数,1.0
22041,130008,014077,论文合作,合作次数,6.0
22042,006831,040059,论文合作,合作次数,2.0
22043,124109,102024,论文合作,合作次数,1.0
22044,124109,164297,论文合作,合作次数,1.0
22045,124109,821964,论文合作,合作次数,1.0
22046,124109,124110,论文合作,合作次数,1.0
